1401441476,GRN6538,PAS,K,NY,75,POLICE DEPARTMENT,OBSTRUCTING DRIVEWAY,,03/23/2016,09:30A,09/01/2016,157.78,0.00,60,95,2.78,0.00
1402372905,KBB0822,PAS,K,PA,61,POLICE DEPARTMENT,FIRE HYDRANT,,03/31/2016,09:33A,,125.00,0.00,10,115,0.00,0.00
1402372966,KBB0822,PAS,K,PA,61,POLICE DEPARTMENT,FRONT OR BACK PLATE MISSING,,03/31/2016,09:33A,,75.00,0.00,10,65,0.00,0.00
1408106048,HBX9834,PAS,K,NY,83,POLICE DEPARTMENT,DOUBLE PARKING,,03/19/2016,01:30P,09/01/2016,0.00,175.52,60,115,0.52,0.00
1409186258,FXD9693,PAS,K,NY,66,POLICE DEPARTMENT,FIRE HYDRANT,,03/23/2016,05:45A,,125.00,0.00,10,115,0.00,0.00
1411321868,BLANKPLATE,999,NY,99,34,POLICE DEPARTMENT,REG. STICKER-EXPIRED/MISSING,,03/19/2016,12:53P,,75.00,0.00,10,65,0.00,0.00
1412327957,306636,PAS,NY,DE,23,POLICE DEPARTMENT,NO STANDING-BUS STOP,,03/16/2016,02:55A,,0.00,125.00,10,115,0.00,0.00
4005587562,KBB0822,PAS,,PA,0,DEPARTMENT OF TRANSPORTATION,BUS LANE VIOLATION,ADMIN CLAIM DENIED,03/04/2016,05:05P,08/11/2016,0.00,141.44,25,115,1.44,0.00
4616949785,KBB0822,PAS,,PA,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,ADMIN CLAIM DENIED,03/04/2016,04:15P,08/11/2016,0.00,75.78,25,50,0.78,0.00
4617008937,KBB0822,PAS,,PA,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/07/2016,01:52P,09/15/2016,0.00,75.13,25,50,0.13,0.00
4617141662,GKV2423,PAS,,NY,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/09/2016,01:28P,,0.00,75.00,25,50,0.00,0.00
8009393587,KBB0822,PAS,K,PA,62,TRAFFIC,FIRE HYDRANT,,03/21/2016,02:26P,,125.00,0.00,10,115,0.00,0.00
8009713508,KBB0822,PAS,K,PA,61,TRAFFIC,FIRE HYDRANT,,03/17/2016,07:07A,,125.00,0.00,10,115,0.00,0.00
8065512409,L294103,PAS,NY,NJ,19,TRAFFIC,FIRE HYDRANT,,03/20/2016,12:10P,,125.00,0.00,10,115,0.00,0.00
8127010017,HEC9139,PAS,BX,NY,46,TRAFFIC,REG. STICKER-EXPIRED/MISSING,HEARING PENDING,03/26/2016,10:28A,08/25/2016,127.46,0.00,60,65,2.46,0.00
8127010029,HEC9139,PAS,BX,NY,46,TRAFFIC,INSP. STICKER-EXPIRED/MISSING,HEARING PENDING,03/26/2016,10:31A,08/25/2016,127.46,0.00,60,65,2.46,0.00
8189003689,KBB0822,PAS,K,PA,61,TRAFFIC,FIRE HYDRANT,,03/11/2016,03:40P,,125.00,0.00,10,115,0.00,0.00
8248000515,HDC5633,PAS,NY,NY,5,TRAFFIC,NO STANDING-EXC. TRUCK LOADING,,03/16/2016,11:21A,08/25/2016,158.05,0.00,60,95,3.05,0.00
1339334239,678V64,MOT,NY,NY,6,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/05/2016,07:19P,,75.00,0.00,10,65,0.00,0.00
1398540766,36559ME,COM,NY,NY,14,POLICE DEPARTMENT,TRAFFIC LANE,HEARING HELD-GUILTY REDUCTION,03/30/2016,07:54A,,0.00,145.00,30,115,0.00,0.00
1403746011,98986MC,COM,NY,NY,18,POLICE DEPARTMENT,NO STANDING-DAY/TIME LIMITS,HEARING HELD-GUILTY REDUCTION,03/17/2016,11:52A,,0.00,92.00,0,115,0.00,23.00
1408105913,305430,PAS,K,AZ,83,POLICE DEPARTMENT,NO STANDING-DAY/TIME LIMITS,,03/08/2016,01:45P,,125.00,0.00,10,115,0.00,0.00
7031837935,L12395,CMB,BX,CT,52,TRAFFIC,FIRE HYDRANT,HEARING HELD-NOT GUILTY,03/08/2016,01:38P,,0.00,0.00,10,115,0.00,125.00
7994339025,FRP5172,PAS,NY,NY,19,TRAFFIC,NO STANDING-EXC. TRUCK LOADING,HEARING HELD-NOT GUILTY,03/09/2016,08:31A,,0.00,0.00,10,95,0.00,105.00
7698377611,HAM9603,PAS,K,NY,78,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/25/2016,05:11P,,0.00,0.00,0,35,0.00,35.00
7735598634,FMV1309,PAS,K,NY,66,TRAFFIC,FIRE HYDRANT,HEARING HELD-NOT GUILTY,03/31/2016,11:29P,,0.00,0.00,0,115,0.00,115.00
7799059552,GRF4982,PAS,K,NY,61,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/26/2016,12:08P,,0.00,0.00,0,35,0.00,35.00
8177535870,GHH1604,PAS,K,NY,66,TRAFFIC,NO PARKING-STREET CLEANING,HEARING HELD-NOT GUILTY,03/28/2016,09:48A,,0.00,0.00,0,45,0.00,45.00
8246020420,EXW7336,PAS,NY,NY,1,TRAFFIC,NO STANDING-DAY/TIME LIMITS,HEARING HELD-NOT GUILTY,03/01/2016,07:56A,,0.00,0.00,0,115,0.00,115.00
1407468686,XCJY81,PAS,NY,NJ,17,POLICE DEPARTMENT,TRAFFIC LANE,HEARING HELD-NOT GUILTY,03/14/2016,09:55A,,0.00,0.00,0,115,0.00,115.00
1401829843,T679518C,OMT,K,NY,71,POLICE DEPARTMENT,NO STANDING-DAY/TIME LIMITS,HEARING HELD-NOT GUILTY,03/02/2016,09:40P,,0.00,0.00,0,115,0.00,115.00
1407660743,T686195C,OMT,Q,NY,101,POLICE DEPARTMENT,WRONG WAY,HEARING HELD-NOT GUILTY,03/02/2016,12:28P,,0.00,0.00,0,45,0.00,45.00
7447914824,GYR3630,OMS,Q,NY,107,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/22/2016,12:53P,,0.00,0.00,0,35,0.00,35.00
7921304588,0L2407J,PAS,NY,NJ,17,TRAFFIC,NO STANDING EXCP D/S,HEARING HELD-NOT GUILTY,03/29/2016,03:01P,,0.00,0.00,0,95,0.00,95.00
1408289179,HDD3196,PAS,BX,NY,47,POLICE DEPARTMENT,FIRE HYDRANT,HEARING HELD-NOT GUILTY,03/30/2016,12:10A,,0.00,0.00,10,115,0.00,125.00
4616869601,FHY1133,PAS,,NY,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/03/2016,02:09P,,0.00,75.00,25,50,0.00,0.00
4617892898,HBU2479,PAS,,NY,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/28/2016,12:32P,07/28/2016,0.00,75.30,25,50,0.39,0.09
1408395782,380AZK,PAS,NY,NV,32,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/29/2016,02:37A,,0.00,60.00,0,60,0.00,0.00
8037249979,GUP9502,PAS,K,NY,66,TRAFFIC,FIRE HYDRANT,HEARING HELD-NOT GUILTY,03/20/2016,10:37A,,0.00,0.00,0,115,0.00,115.00
7247938146,GXB5581,PAS,K,NY,61,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/29/2016,04:11P,,0.00,0.00,0,35,0.00,35.00
8020549201,ENM9190,PAS,K,NY,73,TRAFFIC,SAFETY ZONE,HEARING HELD-NOT GUILTY,03/29/2016,10:47P,,0.00,0.00,0,115,0.00,115.00
8043235302,4ANVH2,PAS,Q,CT,114,TRAFFIC,CROSSWALK,HEARING HELD-NOT GUILTY,03/15/2016,02:49P,,0.00,0.00,0,115,0.00,115.00
1407441711,GRJ4019,PAS,NY,NY,83,POLICE DEPARTMENT,OBSTRUCTING DRIVEWAY,,03/19/2016,01:30P,09/08/2016,157.51,0.00,60,95,2.51,0.00
1407844910,XBEU87,PAS,NY,NJ,20,POLICE DEPARTMENT,TRAFFIC LANE,HEARING HELD-NOT GUILTY,03/18/2016,04:10P,,0.00,0.00,0,115,0.00,115.00
1408395769,340399,PAS,NY,DE,32,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/29/2016,02:15A,,0.00,70.00,10,60,0.00,0.00
1408395770,WNB3174,PAS,NY,99,32,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/29/2016,02:29A,,70.00,0.00,10,60,0.00,0.00
1408395794,FDV5753,PAS,NY,NY,32,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/29/2016,02:38A,,0.00,70.00,10,60,0.00,0.00
5091005638,GZU4164,OMS,,NY,0,DEPARTMENT OF TRANSPORTATION,FAILURE TO STOP AT RED LIGHT,,03/29/2016,05:51P,,0.00,75.00,25,50,0.00,0.00
7135587820,94998MC,COM,NY,NY,14,TRAFFIC,FAIL TO DISP. MUNI METER RECPT,HEARING HELD-GUILTY REDUCTION,03/02/2016,09:19A,,0.00,38.00,10,65,0.00,37.00
7493926890,38007JS,COM,NY,NY,1,TRAFFIC,NO STANDING-DAY/TIME LIMITS,HEARING HELD-REINSTATEMENT,03/24/2016,12:30P,,0.00,495.00,0,495,0.00,0.00
7779585104,20160JW,COM,NY,NY,14,TRAFFIC,EXPIRED MUNI MTR-COMM MTR ZN,HEARING HELD-REINSTATEMENT,03/04/2016,02:22P,,0.00,345.00,0,345,0.00,0.00
8025173288,38007JS,COM,Q,NY,109,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-REINSTATEMENT,03/31/2016,03:05P,,0.00,255.00,0,255,0.00,0.00
8026646976,43927MG,COM,Q,NY,104,TRAFFIC,NGHT PKG ON RESID STR-COMM VEH,HEARING HELD-REINSTATEMENT,03/03/2016,02:19A,07/07/2016,0.00,345.17,0,345,0.34,0.17
1407205493,23724MB,COM,K,NY,66,DEPARTMENT OF SANITATION,STORAGE-3HR COMMERCIAL,HEARING HELD-NOT GUILTY,03/25/2016,01:50A,,0.00,0.00,0,65,0.00,65.00
1409141329,BBH4970,PAS,K,NY,70,POLICE DEPARTMENT,DOUBLE PARKING,HEARING HELD-NOT GUILTY,03/01/2016,10:06A,,0.00,0.00,0,115,0.00,115.00
7047439675,88511MD,COM,NY,NY,6,TRAFFIC,NO PARKING-STREET CLEANING,HEARING HELD-NOT GUILTY,03/31/2016,12:12P,,0.00,0.00,0,65,0.00,65.00
7047439687,21258MH,COM,NY,NY,6,TRAFFIC,NO PARKING-STREET CLEANING,HEARING HELD-NOT GUILTY,03/31/2016,12:14P,,0.00,0.00,0,65,0.00,65.00
7718265845,FHN6711,PAS,K,NY,78,TRAFFIC,NO PARKING-EXC. AUTH. VEHICLE,HEARING HELD-NOT GUILTY,03/29/2016,10:19A,,0.00,0.00,10,60,0.00,70.00
7752268203,S454YC,PAS,Q,NY,103,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/09/2016,02:03P,,0.00,0.00,0,35,0.00,35.00
8268007734,HCM7682,PAS,K,NY,66,TRAFFIC,INSP. STICKER-EXPIRED/MISSING,HEARING HELD-NOT GUILTY,03/06/2016,09:46A,,0.00,0.00,0,65,0.00,65.00
7494617000,GWE9687,PAS,K,NY,67,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/04/2016,12:43P,,0.00,0.00,10,35,0.00,45.00
7000723440,GAU4427,PAS,Q,NY,114,TRAFFIC,NO MATCH-PLATE/STICKER,HEARING HELD-NOT GUILTY,03/02/2016,09:54A,,0.00,0.00,10,65,0.00,75.00
7168355077,GYW4181,PAS,R,NY,122,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/02/2016,04:15P,,0.00,0.00,10,35,0.00,45.00
8023072584,CDL5149,PAS,K,NY,63,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/17/2016,12:25P,,0.00,0.00,0,35,0.00,35.00
1405580227,2521368,PAS,BX,ME,42,DEPARTMENT OF SANITATION,DETACHED TRAILER,,03/16/2016,03:49P,,55.00,0.00,10,45,0.00,0.00
4616707625,GRE7822,PAS,,NY,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/01/2016,08:31A,08/11/2016,0.00,75.00,25,50,0.04,0.04
7071344735,HDU6955,PAS,Q,NY,115,TRAFFIC,NO PARKING-DAY/TIME LIMITS,,03/25/2016,01:18P,,0.00,70.00,10,60,0.00,0.00
7770448505,GND6473,PAS,BX,NY,40,TRAFFIC,NO PARKING-DAY/TIME LIMITS,,03/18/2016,08:33A,09/15/2016,121.74,0.00,60,60,1.74,0.00
8048677660,8CE9071,PAS,NY,MD,13,TRAFFIC,NO STANDING-COMM METER ZONE,,03/22/2016,08:16A,,0.00,145.00,30,115,0.00,0.00
8072507618,HDU6955,PAS,NY,NY,20,TRAFFIC,NO PARKING-DAY/TIME LIMITS,,03/30/2016,01:58P,,0.00,75.00,10,65,0.00,0.00
7035914626,HEA4580,PAS,K,NY,68,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/17/2016,01:41P,,0.00,0.00,10,35,0.00,45.00
1406795010,T679520C,OMT,K,NY,69,POLICE DEPARTMENT,NO PARKING-EXC. HNDICAP PERMIT,HEARING HELD-NOT GUILTY,03/06/2016,09:37A,,0.00,0.00,0,180,0.00,180.00
7034567281,T650566C,OMT,Q,NY,114,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/05/2016,11:56A,,0.00,0.00,0,35,0.00,35.00
8048521337,T685851C,OMT,K,NY,77,TRAFFIC,NO STANDING-DAY/TIME LIMITS,HEARING HELD-NOT GUILTY,03/05/2016,07:39A,,0.00,0.00,0,115,0.00,115.00
8271504435,T650566C,OMT,NY,NY,19,TRAFFIC,NO STANDING-DAY/TIME LIMITS,HEARING HELD-NOT GUILTY,03/07/2016,05:58A,,0.00,0.00,0,115,0.00,115.00
8049544801,GZE2118,PAS,K,NY,66,TRAFFIC,NO PARKING-STREET CLEANING,HEARING HELD-NOT GUILTY,03/07/2016,11:40A,,0.00,0.00,10,45,0.00,55.00
1379910080,PF090W,PAS,NY,FL,6,POLICE DEPARTMENT,NO PARKING-DAY/TIME LIMITS,,03/30/2016,04:30P,,75.00,0.00,10,65,0.00,0.00
1407062037,1985,PAS,NY,NY,33,DEPARTMENT OF SANITATION,NO PARKING-STREET CLEANING,HEARING ADJOURNMENT,03/10/2016,09:47A,07/21/2016,292.98,0.00,0,285,7.98,0.00
1407131266,1985,PAS,NY,NY,33,DEPARTMENT OF SANITATION,NO PARKING-STREET CLEANING,HEARING ADJOURNMENT,03/29/2016,11:59A,07/21/2016,292.98,0.00,0,285,7.98,0.00
1407131485,1985,PAS,NY,NY,33,DEPARTMENT OF SANITATION,NO PARKING-STREET CLEANING,HEARING ADJOURNMENT,03/31/2016,09:38A,07/21/2016,292.98,0.00,0,285,7.98,0.00
1408986966,T608580C,PAS,R,NY,122,POLICE DEPARTMENT,DOUBLE PARKING,,03/31/2016,01:05A,,0.00,125.00,10,115,0.00,0.00
1402120746,319115,PAS,K,RI,0,POLICE DEPARTMENT,FIRE HYDRANT,HEARING HELD-NOT GUILTY,03/23/2016,10:45P,,0.00,0.00,0,115,0.00,115.00
7781168914,GPX9395,PAS,Q,NY,106,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/28/2016,02:15P,,0.00,0.00,0,35,0.00,35.00
7065520808,VJE6334,PAS,K,VA,66,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/23/2016,12:14P,,0.00,0.00,0,35,0.00,35.00
7075831422,70898ME,COM,NY,NY,19,TRAFFIC,REG. STICKER-EXPIRED/MISSING,HEARING HELD-NOT GUILTY,03/10/2016,08:26A,,0.00,0.00,0,65,0.00,65.00
7247938043,FMV1309,PAS,K,NY,61,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/29/2016,02:24P,,0.00,0.00,0,35,0.00,35.00
8197516753,AR211A,PAS,Q,NJ,115,TRAFFIC,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/04/2016,09:21A,,0.00,0.00,0,35,0.00,35.00
1398909282,BTX8694,PAS,NY,NY,18,POLICE DEPARTMENT,NO STANDING-EXC. AUTH. VEHICLE,,03/06/2016,04:55P,,0.00,95.00,0,95,0.00,0.00
1398909312,GRC4443,PAS,NY,NY,18,POLICE DEPARTMENT,NO STANDING-EXC. AUTH. VEHICLE,HEARING HELD-GUILTY,03/10/2016,05:30P,,0.00,95.00,0,95,0.00,0.00
1401834127,T691952C,OMT,K,NY,71,POLICE DEPARTMENT,CROSSWALK,HEARING HELD-NOT GUILTY,03/07/2016,06:40A,,0.00,0.00,10,115,0.00,125.00
8260519290,T674176C,OMT,Q,NY,103,TRAFFIC,EXPIRED MUNI METER,HEARING HELD-NOT GUILTY,03/23/2016,05:26P,,0.00,0.00,0,35,0.00,35.00
8283002041,T650659C,OMT,BX,NY,41,TRAFFIC,NO PARKING-STREET CLEANING,HEARING HELD-NOT GUILTY,03/22/2016,11:07A,,0.00,0.00,0,45,0.00,45.00
1398726333,97267MC,COM,Q,99,108,POLICE DEPARTMENT,DOUBLE PARKING,,03/01/2016,08:09A,,0.00,115.00,0,115,0.00,0.00
1398909300,EBE1405,PAS,NY,NY,20,POLICE DEPARTMENT,NO STANDING-BUS STOP,,03/06/2016,06:32P,,0.00,145.00,30,115,0.00,0.00
1398909324,T639084C,OMT,NY,NY,18,POLICE DEPARTMENT,NO STANDING-BUS STOP,,03/11/2016,07:00P,,0.00,125.00,10,115,0.00,0.00
1398909336,FLY0FF,PAS,NY,PA,18,POLICE DEPARTMENT,FIRE HYDRANT,,03/12/2016,08:10P,,125.00,0.00,10,115,0.00,0.00
1398909348,2YD948,999,NY,MA,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,,03/12/2016,09:27P,10/06/2016,126.35,0.00,60,65,1.35,0.00
1398909350,GARFR5,999,NY,CT,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,,03/12/2016,00:30P,,75.00,0.00,10,65,0.00,0.00
1398909361,E91DFM,PAS,NY,NJ,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,,03/12/2016,09:35P,,0.00,75.00,10,65,0.00,0.00
1398909373,7A11A,OMT,NY,NY,18,POLICE DEPARTMENT,DOUBLE PARKING,,03/17/2016,06:35P,,0.00,125.00,10,115,0.00,0.00
1398909385,GTJ6780,PAS,NY,NY,18,POLICE DEPARTMENT,NO STANDING-DAY/TIME LIMITS,,03/18/2016,05:56P,,0.00,125.00,10,115,0.00,0.00
1398909403,401ZGU,999,NY,CT,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,,03/18/2016,07:45P,,75.00,0.00,10,65,0.00,0.00
1398909415,ZWF21Z,PAS,NY,NJ,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,,03/18/2016,07:49P,,0.00,75.00,10,65,0.00,0.00
1398909427,S274036,PAS,NY,IL,18,POLICE DEPARTMENT,FAIL TO DSPLY MUNI METER RECPT,HEARING HELD-NOT GUILTY,03/18/2016,10:00P,,0.00,0.00,10,65,0.00,75.00
1400322820,GXC7520,PAS,K,NY,94,POLICE DEPARTMENT,OBSTRUCTING DRIVEWAY,,03/20/2016,09:39P,,0.00,105.00,10,95,0.00,0.00
1402551824,DLM9187,PAS,Q,NC,101,POLICE DEPARTMENT,FIRE HYDRANT,,03/17/2016,02:35A,,125.00,0.00,10,115,0.00,0.00
1402661332,DLM9187,PAS,Q,NC,101,POLICE DEPARTMENT,FIRE HYDRANT,,03/04/2016,05:23A,09/29/2016,176.89,0.00,60,115,1.89,0.00
1405746555,HR93767,PAS,K,OR,83,POLICE DEPARTMENT,DETACHED TRAILER,,03/26/2016,03:08A,,45.00,0.00,10,35,0.00,0.00
1405756720,FTT2816,PAS,K,NY,77,POLICE DEPARTMENT,DOUBLE PARKING,,03/18/2016,04:15P,10/06/2016,60.53,115.00,60,115,0.53,0.00
1406360650,GEPX870,PAS,NY,CA,5,POLICE DEPARTMENT,NO PARKING-STREET CLEANING,,03/19/2016,01:45A,,75.00,0.00,10,65,0.00,0.00
1407496748,IC99PM,APP,,99,2,POLICE DEPARTMENT,FIRE HYDRANT,,03/16/2016,06:10P,,125.00,0.00,10,115,0.00,0.00
1412240232,2559929,PAS,K,ME,84,POLICE DEPARTMENT,NO STANDING-BUS STOP,HEARING HELD-GUILTY,03/11/2016,11:42A,,0.00,125.00,10,115,0.00,0.00
4617884439,DLM9187,PAS,,NC,0,DEPARTMENT OF TRANSPORTATION,PHTO SCHOOL ZN SPEED VIOLATION,,03/28/2016,11:12A,07/21/2016,77.12,0.00,25,50,2.12,0.00
7155125209,DLM9187,PAS,Q,NC,101,TRAFFIC,FIRE HYDRANT,,03/29/2016,09:15A,09/29/2016,176.89,0.00,60,115,1.89,0.00
7438351993,DLM9187,PAS,Q,NC,112,TRAFFIC,CROSSWALK,,03/28/2016,10:05A,09/29/2016,176.89,0.00,60,115,1.89,0.00
7494145023,GVF1617,PAS,BX,NY,47,TRAFFIC,INSP. STICKER-EXPIRED/MISSING,,03/12/2016,06:13A,,0.00,95.00,30,65,0.00,0.00
8244515510,DLM9187,PAS,Q,NC,101,TRAFFIC,NO PARKING-STREET CLEANING,,03/05/2016,08:24A,09/29/2016,106.13,0.00,60,45,1.13,0.00
6021002430,3NV233,PAS,,MA,109,TRAFFIC,,HEARING HELD-NOT GUILTY,03/29/2016,09:01A,,0.00,0.00,0,100,0.00,100.00
1402073719,T656431C,OMT,K,NY,63,POLICE DEPARTMENT,CROSSWALK,HEARING HELD-NOT GUILTY,03/08/2016,06:32A,,0.00,0.00,10,115,0.00,125.00
7048645520,3947DC,999,NY,CT,6,TRAFFIC,SIDEWALK,HEARING HELD-NOT GUILTY,03/04/2016,02:57P,,0.00,0.00,10,115,0.00,125.00
8048925011,3947DC,COM,NY,CT,13,TRAFFIC,NO STANDING-BUS STOP,HEARING HELD-NOT GUILTY,03/04/2016,06:03P,,0.00,0.00,0,115,0.00,115.00
8129501594,3947DC,COM,BX,CT,52,TRAFFIC,BIKE LANE,HEARING HELD-NOT GUILTY,03/11/2016,03:00P,,0.00,0.00,0,115,0.00,115.00
8176505894,T685822C,OMT,K,NY,63,TRAFFIC,NO PARKING-DAY/TIME LIMITS,HEARING HELD-NOT GUILTY,03/09/2016,10:26A,,0.00,0.00,0,60,0.00,60.00
